20170201|15|651 |1|1|329|11|33|8|6|26|413|
20170201|15|651 |1|2|1139|35|63|11|45|58|1351|
20170201|15|685 |0|1|181|24|57|56|38|9|365|
20170201|15|685 |0|2|781|78|74|40|175|60|1208|
20170201|15|685 |1|1|238|24|60|52|47|22|443|
20170201|15|685 |1|2|1220|125|97|28|216|78|1764|
20170201|16|101 |0|1|902|16|42|16|2|17|995|
20170201|16|101 |0|2|3218|112|418|38|38|190|4014|
20170201|16|101 |1|1|1134|35|45|29|6|96|1345|
20170201|16|101 |1|2|4059|104|413|59|26|195|4856|
20170201|16|190 |0|1|519|30|70|51|14|11|695|
20170201|16|190 |0|2|1933|135|153|72|75|103|2471|
20170201|16|190 |1|1|727|27|58|38|14|62|926|
20170201|16|190 |1|2|3036|146|166|58|49|154|3609|
20170201|16|253 |0|1|752|33|89|55|16|16|961|
20170201|16|253 |0|2|3079|143|93|128|104|205|3752|
20170201|16|253 |1|1|1088|52|62|48|25|117|1392|
20170201|16|253 |1|2|4819|166|131|91|104|299|5610|
20170201|16|254 |0|1|369|12|32|43|25|13|494|
20170201|16|254 |0|2|1502|82|64|36|137|82|1903|
20170201|16|254 |1|1|418|33|55|50|20|58|634|
20170201|16|254 |1|2|1537|85|47|34|104|110|1917|
20170201|16|651 |0|1|329|14|17|4|4|8|376|
20170201|16|651 |0|2|953|29|50|11|39|55|1137|
20170201|16|651 |1|1|344|9|32|5|6|22|418|
20170201|16|651 |1|2|1161|25|58|9|32|57|1342|
20170201|16|685 |0|1|151|21|68|42|34|5|321|
20170201|16|685 |0|2|599|66|92|36|159|43|995|
20170201|16|685 |1|1|281|20|55|44|22|31|453|
20170201|16|685 |1|2|1246|70|70|26|140|65|1617|
20170201|17|101 |0|1|850|16|40|17|2|20|945|
20170201|17|101 |0|2|3166|77|386|34|25|192|3880|
20170201|17|101 |1|1|1063|27|53|25|3|118|1289|
20170201|17|101 |1|2|4495|79|554|37|34|201|5400|
20170201|17|190 |0|1|468|27|70|39|11|10|625|
20170201|17|190 |0|2|1867|126|159|65|58|112|2387|
20170201|17|190 |1|1|740|30|57|31|7|67|932|
20170201|17|190 |1|2|3151|122|140|51|43|180|3687|
20170201|17|253 |0|1|687|28|59|46|7|12|839|
20170201|17|253 |0|2|3148|122|110|84|67|261|3792|
20170201|17|253 |1|1|1237|40|60|37|32|122|1528|
20170201|17|253 |1|2|4827|134|94|76|89|255|5475|
20170201|17|254 |0|1|417|23|38|43|27|19|567|
20170201|17|254 |0|2|1888|59|71|35|112|137|2302|
20170201|17|254 |1|1|435|21|20|21|22|57|576|
20170201|17|254 |1|2|1298|45|28|10|56|71|1508|
20170201|17|651 |0|1|250|9|9|3|3|7|281|
20170201|17|651 |0|2|948|24|54|7|10|78|1121|
20170201|17|651 |1|1|300|13|32|8|1|27|381|
20170201|17|651 |1|2|1178|19|56|11|18|73|1355|
20170201|17|685 |0|1|144|14|33|32|31|8|262|
20170201|17|685 |0|2|551|41|96|41|119|30|878|
20170201|17|685 |1|1|248|17|29|15|20|24|353|
20170201|17|685 |1|2|1523|48|43|24|102|103|1843|
20170201|18|101 |0|1|658|8|28|16|2|14|726|
20170201|18|101 |0|2|3508|61|449|34|16|228|4296|
20170201|18|101 |1|1|829|12|31|24|4|88|988|
20170201|18|101 |1|2|3584|52|573|40|13|182|4444|
20170201|18|190 |0|1|438|18|51|41|4|10|562|
20170201|18|190 |0|2|1614|79|139|78|41|103|2054|
20170201|18|190 |1|1|656|26|34|38|9|55|818|
20170201|18|190 |1|2|3029|99|171|46|36|175|3556|
20170201|18|253 |0|1|552|19|69|36|7|8|691|
20170201|18|253 |0|2|2918|71|72|99|63|212|3435|
20170201|18|253 |1|1|924|18|46|28|12|92|1120|
20170201|18|253 |1|2|4280|111|150|70|59|297|4967|
20170201|18|254 |0|1|344|14|38|29|10|6|441|
20170201|18|254 |0|2|1763|61|55|36|71|136|2122|
20170201|18|254 |1|1|334|13|22|21|15|41|446|
20170201|18|254 |1|2|1459|41|51|24|53|115|1743|
20170201|18|651 |0|1|236|7|3|4|1|7|258|
20170201|18|651 |0|2|1025|18|41|5|6|93|1188|
20170201|18|651 |1|1|314|8|15|7|2|21|367|
20170201|18|651 |1|2|993|19|65|10|10|63|1160|
20170201|18|685 |0|1|146|8|25|25|16|0|220|
20170201|18|685 |0|2|427|24|75|31|67|30|654|
20170201|18|685 |1|1|213|10|17|14|19|19|292|
20170201|18|685 |1|2|1349|33|45|17|74|108|1626|
20170201|19|101 |0|1|695|11|26|26|1|10|769|
20170201|19|101 |0|2|3419|51|505|31|22|210|4238|
20170201|19|101 |1|1|722|10|34|26|3|68|863|
20170201|19|101 |1|2|3064|59|608|51|20|127|3929|
20170201|19|190 |0|1|326|16|43|58|11|4|458|
20170201|19|190 |0|2|1187|74|144|86|28|83|1602|
20170201|19|190 |1|1|470|11|30|21|5|52|589|
20170201|19|190 |1|2|2240|62|164|38|25|136|2665|
20170201|19|253 |0|1|527|19|48|51|5|6|656|
20170201|19|253 |0|2|2511|97|90|96|28|203|3025|
20170201|19|253 |1|1|660|17|26|25|14|91|833|
20170201|19|253 |1|2|3505|69|78|57|36|233|3978|
20170201|19|254 |0|1|249|14|18|31|6|7|325|
20170201|19|254 |0|2|1301|41|60|45|52|106|1605|
20170201|19|254 |1|1|263|9|19|12|7|43|353|
20170201|19|254 |1|2|1339|22|55|22|43|111|1592|
20170201|19|651 |0|1|207|7|5|2|2|6|229|
20170201|19|651 |0|2|950|14|41|3|4|89|1101|
20170201|19|651 |1|1|202|4|15|5|3|20|249|
20170201|19|651 |1|2|750|11|46|7|7|52|873|
20170201|19|685 |0|1|93|4|21|26|9|2|155|
20170201|19|685 |0|2|396|20|62|33|51|20|582|
20170201|19|685 |1|1|218|6|20|17|16|32|309|
20170201|19|685 |1|2|1171|31|48|20|68|92|1430|
20170201|20|101 |0|1|577|12|35|33|5|13|675|
20170201|20|101 |0|2|2644|52|408|80|29|162|3375|
20170201|20|101 |1|1|626|17|34|33|6|56|772|
20170201|20|101 |1|2|2656|79|507|66|14|100|3422|
20170201|20|190 |0|1|277|21|20|56|3|4|381|
20170201|20|190 |0|2|912|63|116|115|36|58|1300|
20170201|20|190 |1|1|349|17|19|36|7|36|464|
